|   id |      x |      y |  size |
| 5282 |  13.75 |  -5.25 | 0.024 |
| 5283 |  13.75 |  -4.75 | 0.024 |
| 5284 |  13.75 |  -4.25 | 0.024 |
| 5285 |  13.75 |  -3.75 | 0.024 |
| 5286 |  13.75 |  -3.25 | 0.024 |
| 5287 |  13.75 |  -2.75 | 0.024 |
| 5288 |  13.75 |  -2.25 | 0.024 |
| 5289 |  13.75 |  -1.75 | 0.024 |
| 5290 |  13.75 |  -1.25 | 0.024 |
| 5291 |  13.75 |  -0.75 | 0.024 |
| 5292 |  13.75 |  -0.25 | 0.024 |
| 5293 |  13.75 |   0.25 | 0.024 |
| 5294 |  13.75 |   0.75 | 0.024 |
| 5295 |  13.75 |   1.25 | 0.024 |
| 5296 |  13.75 |   1.75 | 0.024 |
| 5297 |  13.75 |   2.25 | 0.024 |
| 5298 |  13.75 |   2.75 | 0.024 |
| 5299 |  13.75 |   3.25 | 0.024 |
| 5300 |  13.75 |   3.75 | 0.024 |
| 5301 |  13.75 |   4.25 | 0.024 |
| 5302 |  13.75 |   4.75 | 0.024 |
| 5303 |  13.75 |   5.25 | 0.024 |
| 5304 |  13.75 |   5.75 | 0.024 |
| 5305 |  13.75 |   6.25 | 0.024 |
| 5306 |  13.75 |   6.75 | 0.024 |
| 5307 |  13.75 |   7.25 | 0.024 |
| 5308 |  13.75 |   7.75 | 0.024 |
| 5309 |  13.75 |   8.25 | 0.024 |
| 5310 |  13.75 |   8.75 | 0.024 |
| 5311 |  13.75 |   9.25 | 0.024 |
| 5312 |  13.75 |   9.75 | 0.024 |
| 5313 |  13.75 |  10.25 | 0.024 |
| 5314 |  13.75 |  10.75 | 0.024 |
| 5315 |  13.75 |  11.25 | 0.024 |
| 5316 |  13.75 |  11.75 | 0.024 |
| 5317 |  13.75 |  12.25 | 0.024 |
| 5318 |  13.75 |  12.75 | 0.024 |
| 5319 |  13.75 |  13.25 | 0.024 |
| 5320 |  13.75 |  13.75 | 0.024 |
| 5321 |  13.75 |  14.25 | 0.024 |
| 5322 |  13.75 |  14.75 | 0.024 |
| 5323 |  13.75 |  15.25 | 0.024 |
| 5324 |  13.75 |  15.75 | 0.024 |
| 5325 |  13.75 |  16.25 | 0.024 |
| 5326 |  13.75 |  16.75 | 0.024 |
| 5327 |  14.25 | -16.75 | 0.024 |
| 5328 |  14.25 | -16.25 | 0.024 |
| 5329 |  14.25 | -15.75 | 0.024 |
| 5330 |  14.25 | -15.25 | 0.024 |
| 5331 |  14.25 | -14.75 | 0.024 |
| 5332 |  14.25 | -14.25 | 0.024 |
| 5333 |  14.25 | -13.75 | 0.024 |
| 5334 |  14.25 | -13.25 | 0.024 |
| 5335 |  14.25 | -12.75 | 0.024 |
| 5336 |  14.25 | -12.25 | 0.024 |
| 5337 |  14.25 | -11.75 | 0.024 |
| 5338 |  14.25 | -11.25 | 0.024 |
| 5339 |  14.25 | -10.75 | 0.024 |
| 5340 |  14.25 | -10.25 | 0.024 |
| 5341 |  14.25 |  -9.75 | 0.024 |
| 5342 |  14.25 |  -9.25 | 0.024 |
| 5343 |  14.25 |  -8.75 | 0.024 |
| 5344 |  14.25 |  -8.25 | 0.024 |
| 5345 |  14.25 |  -7.75 | 0.024 |
| 5346 |  14.25 |  -7.25 | 0.024 |
| 5347 |  14.25 |  -6.75 | 0.024 |
| 5348 |  14.25 |  -6.25 | 0.024 |
| 5349 |  14.25 |  -5.75 | 0.024 |
| 5350 |  14.25 |  -5.25 | 0.024 |
| 5351 |  14.25 |  -4.75 | 0.024 |
| 5352 |  14.25 |  -4.25 | 0.024 |
| 5353 |  14.25 |  -3.75 | 0.024 |
| 5354 |  14.25 |  -3.25 | 0.024 |
| 5355 |  14.25 |  -2.75 | 0.024 |
| 5356 |  14.25 |  -2.25 | 0.024 |
| 5357 |  14.25 |  -1.75 | 0.024 |
| 5358 |  14.25 |  -1.25 | 0.024 |
| 5359 |  14.25 |  -0.75 | 0.024 |
| 5360 |  14.25 |  -0.25 | 0.024 |
| 5361 |  14.25 |   0.25 | 0.024 |
| 5362 |  14.25 |   0.75 | 0.024 |
| 5363 |  14.25 |   1.25 | 0.024 |
| 5364 |  14.25 |   1.75 | 0.024 |
| 5365 |  14.25 |   2.25 | 0.024 |
| 5366 |  14.25 |   2.75 | 0.024 |
| 5367 |  14.25 |   3.25 | 0.024 |
| 5368 |  14.25 |   3.75 | 0.024 |
| 5369 |  14.25 |   4.25 | 0.024 |
| 5370 |  14.25 |   4.75 | 0.024 |
| 5371 |  14.25 |   5.25 | 0.024 |
| 5372 |  14.25 |   5.75 | 0.024 |
| 5373 |  14.25 |   6.25 | 0.024 |
| 5374 |  14.25 |   6.75 | 0.024 |
| 5375 |  14.25 |   7.25 | 0.024 |
| 5376 |  14.25 |   7.75 | 0.024 |
| 5377 |  14.25 |   8.25 | 0.024 |
| 5378 |  14.25 |   8.75 | 0.024 |
| 5379 |  14.25 |   9.25 | 0.024 |
| 5380 |  14.25 |   9.75 | 0.024 |
| 5381 |  14.25 |  10.25 | 0.024 |
| 5382 |  14.25 |  10.75 | 0.024 |
| 5383 |  14.25 |  11.25 | 0.024 |
| 5384 |  14.25 |  11.75 | 0.024 |
| 5385 |  14.25 |  12.25 | 0.024 |
| 5386 |  14.25 |  12.75 | 0.024 |
| 5387 |  14.25 |  13.25 | 0.024 |
| 5388 |  14.25 |  13.75 | 0.024 |
| 5389 |  14.25 |  14.25 | 0.024 |
| 5390 |  14.25 |  14.75 | 0.024 |
| 5391 |  14.25 |  15.25 | 0.024 |
| 5392 |  14.25 |  15.75 | 0.024 |
| 5393 |  14.25 |  16.25 | 0.024 |
| 5394 |  14.25 |  16.75 | 0.024 |
| 5395 |  14.75 | -16.25 | 0.024 |
| 5396 |  14.75 | -15.75 | 0.024 |
| 5397 |  14.75 | -15.25 | 0.024 |
| 5398 |  14.75 | -14.75 | 0.024 |
| 5399 |  14.75 | -14.25 | 0.024 |
| 5400 |  14.75 | -13.75 | 0.024 |
| 5401 |  14.75 | -13.25 | 0.024 |
| 5402 |  14.75 | -12.75 | 0.024 |
| 5403 |  14.75 | -12.25 | 0.024 |
| 5404 |  14.75 | -11.75 | 0.024 |
| 5405 |  14.75 | -11.25 | 0.024 |
| 5406 |  14.75 | -10.75 | 0.024 |
| 5407 |  14.75 | -10.25 | 0.024 |
| 5408 |  14.75 |  -9.75 | 0.024 |
| 5409 |  14.75 |  -9.25 | 0.024 |
| 5410 |  14.75 |  -8.75 | 0.024 |
| 5411 |  14.75 |  -8.25 | 0.024 |
| 5412 |  14.75 |  -7.75 | 0.024 |
| 5413 |  14.75 |  -7.25 | 0.024 |
| 5414 |  14.75 |  -6.75 | 0.024 |
| 5415 |  14.75 |  -6.25 | 0.024 |
| 5416 |  14.75 |  -5.75 | 0.024 |
| 5417 |  14.75 |  -5.25 | 0.024 |
| 5418 |  14.75 |  -4.75 | 0.024 |
| 5419 |  14.75 |  -4.25 | 0.024 |
| 5420 |  14.75 |  -3.75 | 0.024 |
| 5421 |  14.75 |  -3.25 | 0.024 |
| 5422 |  14.75 |  -2.75 | 0.024 |
| 5423 |  14.75 |  -2.25 | 0.024 |
| 5424 |  14.75 |  -1.75 | 0.024 |
| 5425 |  14.75 |  -1.25 | 0.024 |
| 5426 |  14.75 |  -0.75 | 0.024 |
| 5427 |  14.75 |  -0.25 | 0.024 |
| 5428 |  14.75 |   0.25 | 0.024 |
| 5429 |  14.75 |   0.75 | 0.024 |
| 5430 |  14.75 |   1.25 | 0.024 |
| 5431 |  14.75 |   1.75 | 0.024 |
| 5432 |  14.75 |   2.25 | 0.024 |
| 5433 |  14.75 |   2.75 | 0.024 |
| 5434 |  14.75 |   3.25 | 0.024 |
| 5435 |  14.75 |   3.75 | 0.024 |
| 5436 |  14.75 |   4.25 | 0.024 |
| 5437 |  14.75 |   4.75 | 0.024 |
| 5438 |  14.75 |   5.25 | 0.024 |
| 5439 |  14.75 |   5.75 | 0.024 |
| 5440 |  14.75 |   6.25 | 0.024 |
| 5441 |  14.75 |   6.75 | 0.024 |
| 5442 |  14.75 |   7.25 | 0.024 |
| 5443 |  14.75 |   7.75 | 0.024 |
| 5444 |  14.75 |   8.25 | 0.024 |
| 5445 |  14.75 |   8.75 | 0.024 |
| 5446 |  14.75 |   9.25 | 0.024 |
| 5447 |  14.75 |   9.75 | 0.024 |
| 5448 |  14.75 |  10.25 | 0.024 |
| 5449 |  14.75 |  10.75 | 0.024 |
| 5450 |  14.75 |  11.25 | 0.024 |
| 5451 |  14.75 |  11.75 | 0.024 |
| 5452 |  14.75 |  12.25 | 0.024 |
| 5453 |  14.75 |  12.75 | 0.024 |
| 5454 |  14.75 |  13.25 | 0.024 |
| 5455 |  14.75 |  13.75 | 0.024 |
| 5456 |  14.75 |  14.25 | 0.024 |
| 5457 |  14.75 |  14.75 | 0.024 |
| 5458 |  14.75 |  15.25 | 0.024 |
| 5459 |  14.75 |  15.75 | 0.024 |
| 5460 |  14.75 |  16.25 | 0.024 |
| 5461 |  15.25 | -15.75 | 0.024 |
| 5462 |  15.25 | -15.25 | 0.024 |
| 5463 |  15.25 | -14.75 | 0.024 |
| 5464 |  15.25 | -14.25 | 0.024 |
| 5465 |  15.25 | -13.75 | 0.024 |
| 5466 |  15.25 | -13.25 | 0.024 |
| 5467 |  15.25 | -12.75 | 0.024 |
| 5468 |  15.25 | -12.25 | 0.024 |
| 5469 |  15.25 | -11.75 | 0.024 |
| 5470 |  15.25 | -11.25 | 0.024 |
| 5471 |  15.25 | -10.75 | 0.024 |
| 5472 |  15.25 | -10.25 | 0.024 |
| 5473 |  15.25 |  -9.75 | 0.024 |
| 5474 |  15.25 |  -9.25 | 0.024 |
| 5475 |  15.25 |  -8.75 | 0.024 |
| 5476 |  15.25 |  -8.25 | 0.024 |
| 5477 |  15.25 |  -7.75 | 0.024 |
| 5478 |  15.25 |  -7.25 | 0.024 |
| 5479 |  15.25 |  -6.75 | 0.024 |
| 5480 |  15.25 |  -6.25 | 0.024 |
| 5481 |  15.25 |  -5.75 | 0.024 |
| 5482 |  15.25 |  -5.25 | 0.024 |
| 5483 |  15.25 |  -4.75 | 0.024 |
| 5484 |  15.25 |  -4.25 | 0.024 |
| 5485 |  15.25 |  -3.75 | 0.024 |
| 5486 |  15.25 |  -3.25 | 0.024 |
| 5487 |  15.25 |  -2.75 | 0.024 |
| 5488 |  15.25 |  -2.25 | 0.024 |
| 5489 |  15.25 |  -1.75 | 0.024 |
| 5490 |  15.25 |  -1.25 | 0.024 |
| 5491 |  15.25 |  -0.75 | 0.024 |
| 5492 |  15.25 |  -0.25 | 0.024 |
| 5493 |  15.25 |   0.25 | 0.024 |
| 5494 |  15.25 |   0.75 | 0.024 |
| 5495 |  15.25 |   1.25 | 0.024 |
| 5496 |  15.25 |   1.75 | 0.024 |
| 5497 |  15.25 |   2.25 | 0.024 |
| 5498 |  15.25 |   2.75 | 0.024 |
| 5499 |  15.25 |   3.25 | 0.024 |
| 5500 |  15.25 |   3.75 | 0.024 |
| 5501 |  15.25 |   4.25 | 0.024 |
| 5502 |  15.25 |   4.75 | 0.024 |
| 5503 |  15.25 |   5.25 | 0.024 |
| 5504 |  15.25 |   5.75 | 0.024 |
| 5505 |  15.25 |   6.25 | 0.024 |
| 5506 |  15.25 |   6.75 | 0.024 |
| 5507 |  15.25 |   7.25 | 0.024 |
| 5508 |  15.25 |   7.75 | 0.024 |
| 5509 |  15.25 |   8.25 | 0.024 |
| 5510 |  15.25 |   8.75 | 0.024 |
| 5511 |  15.25 |   9.25 | 0.024 |
| 5512 |  15.25 |   9.75 | 0.024 |
| 5513 |  15.25 |  10.25 | 0.024 |
| 5514 |  15.25 |  10.75 | 0.024 |
| 5515 |  15.25 |  11.25 | 0.024 |
| 5516 |  15.25 |  11.75 | 0.024 |
| 5517 |  15.25 |  12.25 | 0.024 |
| 5518 |  15.25 |  12.75 | 0.024 |
| 5519 |  15.25 |  13.25 | 0.024 |
| 5520 |  15.25 |  13.75 | 0.024 |
| 5521 |  15.25 |  14.25 | 0.024 |
| 5522 |  15.25 |  14.75 | 0.024 |
| 5523 |  15.25 |  15.25 | 0.024 |
| 5524 |  15.25 |  15.75 | 0.024 |
| 5525 |  15.75 | -15.25 | 0.024 |
| 5526 |  15.75 | -14.75 | 0.024 |
| 5527 |  15.75 | -14.25 | 0.024 |
| 5528 |  15.75 | -13.75 | 0.024 |
| 5529 |  15.75 | -13.25 | 0.024 |
| 5530 |  15.75 | -12.75 | 0.024 |
| 5531 |  15.75 | -12.25 | 0.024 |
| 5532 |  15.75 | -11.75 | 0.024 |
| 5533 |  15.75 | -11.25 | 0.024 |
| 5534 |  15.75 | -10.75 | 0.024 |
| 5535 |  15.75 | -10.25 | 0.024 |
| 5536 |  15.75 |  -9.75 | 0.024 |
| 5537 |  15.75 |  -9.25 | 0.024 |
| 5538 |  15.75 |  -8.75 | 0.024 |
| 5539 |  15.75 |  -8.25 | 0.024 |
| 5540 |  15.75 |  -7.75 | 0.024 |
| 5541 |  15.75 |  -7.25 | 0.024 |
| 5542 |  15.75 |  -6.75 | 0.024 |
| 5543 |  15.75 |  -6.25 | 0.024 |
| 5544 |  15.75 |  -5.75 | 0.024 |
| 5545 |  15.75 |  -5.25 | 0.024 |
| 5546 |  15.75 |  -4.75 | 0.024 |
| 5547 |  15.75 |  -4.25 | 0.024 |
| 5548 |  15.75 |  -3.75 | 0.024 |
| 5549 |  15.75 |  -3.25 | 0.024 |
| 5550 |  15.75 |  -2.75 | 0.024 |
| 5551 |  15.75 |  -2.25 | 0.024 |
| 5552 |  15.75 |  -1.75 | 0.024 |
| 5553 |  15.75 |  -1.25 | 0.024 |
| 5554 |  15.75 |  -0.75 | 0.024 |
| 5555 |  15.75 |  -0.25 | 0.024 |
| 5556 |  15.75 |   0.25 | 0.024 |
| 5557 |  15.75 |   0.75 | 0.024 |
| 5558 |  15.75 |   1.25 | 0.024 |
| 5559 |  15.75 |   1.75 | 0.024 |
| 5560 |  15.75 |   2.25 | 0.024 |
| 5561 |  15.75 |   2.75 | 0.024 |
| 5562 |  15.75 |   3.25 | 0.024 |
| 5563 |  15.75 |   3.75 | 0.024 |
| 5564 |  15.75 |   4.25 | 0.024 |
| 5565 |  15.75 |   4.75 | 0.024 |
| 5566 |  15.75 |   5.25 | 0.024 |
| 5567 |  15.75 |   5.75 | 0.024 |
| 5568 |  15.75 |   6.25 | 0.024 |
| 5569 |  15.75 |   6.75 | 0.024 |
| 5570 |  15.75 |   7.25 | 0.024 |
| 5571 |  15.75 |   7.75 | 0.024 |
| 5572 |  15.75 |   8.25 | 0.024 |
| 5573 |  15.75 |   8.75 | 0.024 |
| 5574 |  15.75 |   9.25 | 0.024 |
| 5575 |  15.75 |   9.75 | 0.024 |
| 5576 |  15.75 |  10.25 | 0.024 |
| 5577 |  15.75 |  10.75 | 0.024 |
| 5578 |  15.75 |  11.25 | 0.024 |
| 5579 |  15.75 |  11.75 | 0.024 |
| 5580 |  15.75 |  12.25 | 0.024 |
| 5581 |  15.75 |  12.75 | 0.024 |
| 5582 |  15.75 |  13.25 | 0.024 |
| 5583 |  15.75 |  13.75 | 0.024 |
| 5584 |  15.75 |  14.25 | 0.024 |
| 5585 |  15.75 |  14.75 | 0.024 |
| 5586 |  15.75 |  15.25 | 0.024 |
| 5587 |  16.25 | -14.75 | 0.024 |
| 5588 |  16.25 | -14.25 | 0.024 |
| 5589 |  16.25 | -13.75 | 0.024 |
| 5590 |  16.25 | -13.25 | 0.024 |
| 5591 |  16.25 | -12.75 | 0.024 |
| 5592 |  16.25 | -12.25 | 0.024 |
| 5593 |  16.25 | -11.75 | 0.024 |
| 5594 |  16.25 | -11.25 | 0.024 |
| 5595 |  16.25 | -10.75 | 0.024 |
| 5596 |  16.25 | -10.25 | 0.024 |
| 5597 |  16.25 |  -9.75 | 0.024 |
| 5598 |  16.25 |  -9.25 | 0.024 |
| 5599 |  16.25 |  -8.75 | 0.024 |
| 5600 |  16.25 |  -8.25 | 0.024 |
| 5601 |  16.25 |  -7.75 | 0.024 |
| 5602 |  16.25 |  -7.25 | 0.024 |
| 5603 |  16.25 |  -6.75 | 0.024 |
| 5604 |  16.25 |  -6.25 | 0.024 |
| 5605 |  16.25 |  -5.75 | 0.024 |
| 5606 |  16.25 |  -5.25 | 0.024 |
| 5607 |  16.25 |  -4.75 | 0.024 |
| 5608 |  16.25 |  -4.25 | 0.024 |
| 5609 |  16.25 |  -3.75 | 0.024 |
| 5610 |  16.25 |  -3.25 | 0.024 |
| 5611 |  16.25 |  -2.75 | 0.024 |
| 5612 |  16.25 |  -2.25 | 0.024 |
| 5613 |  16.25 |  -1.75 | 0.024 |
| 5614 |  16.25 |  -1.25 | 0.024 |
| 5615 |  16.25 |  -0.75 | 0.024 |
| 5616 |  16.25 |  -0.25 | 0.024 |
| 5617 |  16.25 |   0.25 | 0.024 |
| 5618 |  16.25 |   0.75 | 0.024 |
| 5619 |  16.25 |   1.25 | 0.024 |
| 5620 |  16.25 |   1.75 | 0.024 |
| 5621 |  16.25 |   2.25 | 0.024 |
| 5622 |  16.25 |   2.75 | 0.024 |
| 5623 |  16.25 |   3.25 | 0.024 |
| 5624 |  16.25 |   3.75 | 0.024 |
| 5625 |  16.25 |   4.25 | 0.024 |
| 5626 |  16.25 |   4.75 | 0.024 |
| 5627 |  16.25 |   5.25 | 0.024 |
| 5628 |  16.25 |   5.75 | 0.024 |
| 5629 |  16.25 |   6.25 | 0.024 |
| 5630 |  16.25 |   6.75 | 0.024 |
| 5631 |  16.25 |   7.25 | 0.024 |
| 5632 |  16.25 |   7.75 | 0.024 |
| 5633 |  16.25 |   8.25 | 0.024 |
| 5634 |  16.25 |   8.75 | 0.024 |
| 5635 |  16.25 |   9.25 | 0.024 |
| 5636 |  16.25 |   9.75 | 0.024 |
| 5637 |  16.25 |  10.25 | 0.024 |
| 5638 |  16.25 |  10.75 | 0.024 |
| 5639 |  16.25 |  11.25 | 0.024 |
| 5640 |  16.25 |  11.75 | 0.024 |
| 5641 |  16.25 |  12.25 | 0.024 |
| 5642 |  16.25 |  12.75 | 0.024 |
| 5643 |  16.25 |  13.25 | 0.024 |
| 5644 |  16.25 |  13.75 | 0.024 |
| 5645 |  16.25 |  14.25 | 0.024 |
| 5646 |  16.25 |  14.75 | 0.024 |
| 5647 |  16.75 | -14.25 | 0.024 |
| 5648 |  16.75 | -13.75 | 0.024 |
| 5649 |  16.75 | -13.25 | 0.024 |
| 5650 |  16.75 | -12.75 | 0.024 |
| 5651 |  16.75 | -12.25 | 0.024 |
| 5652 |  16.75 | -11.75 | 0.024 |
| 5653 |  16.75 | -11.25 | 0.024 |
| 5654 |  16.75 | -10.75 | 0.024 |
| 5655 |  16.75 | -10.25 | 0.024 |
| 5656 |  16.75 |  -9.75 | 0.024 |
| 5657 |  16.75 |  -9.25 | 0.024 |
| 5658 |  16.75 |  -8.75 | 0.024 |
| 5659 |  16.75 |  -8.25 | 0.024 |
| 5660 |  16.75 |  -7.75 | 0.024 |
| 5661 |  16.75 |  -7.25 | 0.024 |
| 5662 |  16.75 |  -6.75 | 0.024 |
| 5663 |  16.75 |  -6.25 | 0.024 |
| 5664 |  16.75 |  -5.75 | 0.024 |
| 5665 |  16.75 |  -5.25 | 0.024 |
| 5666 |  16.75 |  -4.75 | 0.024 |
| 5667 |  16.75 |  -4.25 | 0.024 |
| 5668 |  16.75 |  -3.75 | 0.024 |
| 5669 |  16.75 |  -3.25 | 0.024 |
| 5670 |  16.75 |  -2.75 | 0.024 |
| 5671 |  16.75 |  -2.25 | 0.024 |
| 5672 |  16.75 |  -1.75 | 0.024 |
| 5673 |  16.75 |  -1.25 | 0.024 |
| 5674 |  16.75 |  -0.75 | 0.024 |
| 5675 |  16.75 |  -0.25 | 0.024 |
| 5676 |  16.75 |   0.25 | 0.024 |
| 5677 |  16.75 |   0.75 | 0.024 |
| 5678 |  16.75 |   1.25 | 0.024 |
| 5679 |  16.75 |   1.75 | 0.024 |
| 5680 |  16.75 |   2.25 | 0.024 |
| 5681 |  16.75 |   2.75 | 0.024 |
| 5682 |  16.75 |   3.25 | 0.024 |
| 5683 |  16.75 |   3.75 | 0.024 |
| 5684 |  16.75 |   4.25 | 0.024 |
| 5685 |  16.75 |   4.75 | 0.024 |
| 5686 |  16.75 |   5.25 | 0.024 |
| 5687 |  16.75 |   5.75 | 0.024 |
| 5688 |  16.75 |   6.25 | 0.024 |
| 5689 |  16.75 |   6.75 | 0.024 |
| 5690 |  16.75 |   7.25 | 0.024 |
| 5691 |  16.75 |   7.75 | 0.024 |
| 5692 |  16.75 |   8.25 | 0.024 |
| 5693 |  16.75 |   8.75 | 0.024 |
| 5694 |  16.75 |   9.25 | 0.024 |
| 5695 |  16.75 |   9.75 | 0.024 |
| 5696 |  16.75 |  10.25 | 0.024 |
| 5697 |  16.75 |  10.75 | 0.024 |
| 5698 |  16.75 |  11.25 | 0.024 |
| 5699 |  16.75 |  11.75 | 0.024 |
| 5700 |  16.75 |  12.25 | 0.024 |
| 5701 |  16.75 |  12.75 | 0.024 |
| 5702 |  16.75 |  13.25 | 0.024 |
| 5703 |  16.75 |  13.75 | 0.024 |
| 5704 |  16.75 |  14.25 | 0.024 |
| 5705 |  17.25 | -13.25 | 0.024 |
| 5706 |  17.25 | -12.75 | 0.024 |
| 5707 |  17.25 | -12.25 | 0.024 |
| 5708 |  17.25 | -11.75 | 0.024 |
| 5709 |  17.25 | -11.25 | 0.024 |
| 5710 |  17.25 | -10.75 | 0.024 |
| 5711 |  17.25 | -10.25 | 0.024 |
| 5712 |  17.25 |  -9.75 | 0.024 |
| 5713 |  17.25 |  -9.25 | 0.024 |
| 5714 |  17.25 |  -8.75 | 0.024 |
| 5715 |  17.25 |  -8.25 | 0.024 |
| 5716 |  17.25 |  -7.75 | 0.024 |
| 5717 |  17.25 |  -7.25 | 0.024 |
| 5718 |  17.25 |  -6.75 | 0.024 |
| 5719 |  17.25 |  -6.25 | 0.024 |
| 5720 |  17.25 |  -5.75 | 0.024 |
| 5721 |  17.25 |  -5.25 | 0.024 |
| 5722 |  17.25 |  -4.75 | 0.024 |
| 5723 |  17.25 |  -4.25 | 0.024 |
| 5724 |  17.25 |  -3.75 | 0.024 |
| 5725 |  17.25 |  -3.25 | 0.024 |
| 5726 |  17.25 |  -2.75 | 0.024 |
| 5727 |  17.25 |  -2.25 | 0.024 |
| 5728 |  17.25 |  -1.75 | 0.024 |
| 5729 |  17.25 |  -1.25 | 0.024 |
| 5730 |  17.25 |  -0.75 | 0.024 |
| 5731 |  17.25 |  -0.25 | 0.024 |
| 5732 |  17.25 |   0.25 | 0.024 |
| 5733 |  17.25 |   0.75 | 0.024 |
| 5734 |  17.25 |   1.25 | 0.024 |
| 5735 |  17.25 |   1.75 | 0.024 |
| 5736 |  17.25 |   2.25 | 0.024 |
| 5737 |  17.25 |   2.75 | 0.024 |
| 5738 |  17.25 |   3.25 | 0.024 |
| 5739 |  17.25 |   3.75 | 0.024 |
| 5740 |  17.25 |   4.25 | 0.024 |
| 5741 |  17.25 |   4.75 | 0.024 |
| 5742 |  17.25 |   5.25 | 0.024 |
| 5743 |  17.25 |   5.75 | 0.024 |
| 5744 |  17.25 |   6.25 | 0.024 |
| 5745 |  17.25 |   6.75 | 0.024 |
| 5746 |  17.25 |   7.25 | 0.024 |
| 5747 |  17.25 |   7.75 | 0.024 |
| 5748 |  17.25 |   8.25 | 0.024 |
| 5749 |  17.25 |   8.75 | 0.024 |
| 5750 |  17.25 |   9.25 | 0.024 |
| 5751 |  17.25 |   9.75 | 0.024 |
| 5752 |  17.25 |  10.25 | 0.024 |
| 5753 |  17.25 |  10.75 | 0.024 |
| 5754 |  17.25 |  11.25 | 0.024 |
| 5755 |  17.25 |  11.75 | 0.024 |
| 5756 |  17.25 |  12.25 | 0.024 |
| 5757 |  17.25 |  12.75 | 0.024 |
| 5758 |  17.25 |  13.25 | 0.024 |
| 5759 |  17.75 | -12.75 | 0.024 |
| 5760 |  17.75 | -12.25 | 0.024 |
| 5761 |  17.75 | -11.75 | 0.024 |
| 5762 |  17.75 | -11.25 | 0.024 |
| 5763 |  17.75 | -10.75 | 0.024 |
| 5764 |  17.75 | -10.25 | 0.024 |
| 5765 |  17.75 |  -9.75 | 0.024 |
| 5766 |  17.75 |  -9.25 | 0.024 |
| 5767 |  17.75 |  -8.75 | 0.024 |
| 5768 |  17.75 |  -8.25 | 0.024 |
| 5769 |  17.75 |  -7.75 | 0.024 |
| 5770 |  17.75 |  -7.25 | 0.024 |
| 5771 |  17.75 |  -6.75 | 0.024 |
| 5772 |  17.75 |  -6.25 | 0.024 |
| 5773 |  17.75 |  -5.75 | 0.024 |
| 5774 |  17.75 |  -5.25 | 0.024 |
| 5775 |  17.75 |  -4.75 | 0.024 |
| 5776 |  17.75 |  -4.25 | 0.024 |
| 5777 |  17.75 |  -3.75 | 0.024 |
| 5778 |  17.75 |  -3.25 | 0.024 |
| 5779 |  17.75 |  -2.75 | 0.024 |
| 5780 |  17.75 |  -2.25 | 0.024 |
| 5781 |  17.75 |  -1.75 | 0.024 |
| 5782 |  17.75 |  -1.25 | 0.024 |
| 5783 |  17.75 |  -0.75 | 0.024 |
| 5784 |  17.75 |  -0.25 | 0.024 |
| 5785 |  17.75 |   0.25 | 0.024 |
| 5786 |  17.75 |   0.75 | 0.024 |
| 5787 |  17.75 |   1.25 | 0.024 |
| 5788 |  17.75 |   1.75 | 0.024 |
| 5789 |  17.75 |   2.25 | 0.024 |
| 5790 |  17.75 |   2.75 | 0.024 |
| 5791 |  17.75 |   3.25 | 0.024 |
| 5792 |  17.75 |   3.75 | 0.024 |
| 5793 |  17.75 |   4.25 | 0.024 |
| 5794 |  17.75 |   4.75 | 0.024 |
| 5795 |  17.75 |   5.25 | 0.024 |
| 5796 |  17.75 |   5.75 | 0.024 |
| 5797 |  17.75 |   6.25 | 0.024 |
| 5798 |  17.75 |   6.75 | 0.024 |
| 5799 |  17.75 |   7.25 | 0.024 |
| 5800 |  17.75 |   7.75 | 0.024 |
| 5801 |  17.75 |   8.25 | 0.024 |
| 5802 |  17.75 |   8.75 | 0.024 |
| 5803 |  17.75 |   9.25 | 0.024 |
| 5804 |  17.75 |   9.75 | 0.024 |
| 5805 |  17.75 |  10.25 | 0.024 |
| 5806 |  17.75 |  10.75 | 0.024 |
| 5807 |  17.75 |  11.25 | 0.024 |
| 5808 |  17.75 |  11.75 | 0.024 |
| 5809 |  17.75 |  12.25 | 0.024 |
| 5810 |  17.75 |  12.75 | 0.024 |
| 5811 |  18.25 | -12.25 | 0.024 |
| 5812 |  18.25 | -11.75 | 0.024 |
| 5813 |  18.25 | -11.25 | 0.024 |
| 5814 |  18.25 | -10.75 | 0.024 |
| 5815 |  18.25 | -10.25 | 0.024 |
| 5816 |  18.25 |  -9.75 | 0.024 |
| 5817 |  18.25 |  -9.25 | 0.024 |
| 5818 |  18.25 |  -8.75 | 0.024 |
| 5819 |  18.25 |  -8.25 | 0.024 |
| 5820 |  18.25 |  -7.75 | 0.024 |
| 5821 |  18.25 |  -7.25 | 0.024 |
| 5822 |  18.25 |  -6.75 | 0.024 |
| 5823 |  18.25 |  -6.25 | 0.024 |
| 5824 |  18.25 |  -5.75 | 0.024 |
| 5825 |  18.25 |  -5.25 | 0.024 |
| 5826 |  18.25 |  -4.75 | 0.024 |
| 5827 |  18.25 |  -4.25 | 0.024 |
| 5828 |  18.25 |  -3.75 | 0.024 |
| 5829 |  18.25 |  -3.25 | 0.024 |
| 5830 |  18.25 |  -2.75 | 0.024 |
| 5831 |  18.25 |  -2.25 | 0.024 |
| 5832 |  18.25 |  -1.75 | 0.024 |
